Symbol,Name,Industry,IndustryCode
ASB PR D,Associated Banc-Corp ADR,은행,551010
STAR PR D,iStar Inc PRF,주택 및 상업용 리츠,601020
XAN PR C,Exantas Capital Corp PRF,주택 및 상업용 리츠,601020
GDV PR G,Gabelli Dividend & Income Trust PRF,다양한 금융서비스,555010
CMRE PR D,Costamare Inc PRF,화물 및 물류 서비스,524050
VCIF,Vertical Capital Income Fund,다양한 금융서비스,555010
TNP PR E,Tsakos Energy Navigation Ltd PRF,오일 및 가스 장비 및 서비스,501030
CODI PR B,Compass Diversified Holdings PRF,기타 금융업,556010
CMRE PR C,Costamare Inc PRF,화물 및 물류 서비스,524050
CODI PR A,Compass Diversified Holdings PRF,기타 금융업,556010
BANC PR E,Banc of California Inc ADR,은행,551010
CODI PR C,Compass Diversified Holdings PRF,기타 금융업,556010
MN,Manning & Napier Inc Class A,투자은행 및 서비스,551020
NWHM,New Home Company Inc,주택건설,532030
DX PR C,Dynex Capital Inc PRF,주택 및 상업용 리츠,601020
NMK PR C,Niagara Mohawk Power Corp PRF,전기 유틸리티,591010
RPT PR D,RPT Realty Convertible Preference Shares Series D,주택 및 상업용 리츠,601020
EXD,Eaton Vance Tax-Managed Buy-Write Strategy Fund,다양한 금융서비스,555010
UBP PR K,Urstadt Biddle Properties Inc PRF,주택 및 상업용 리츠,601020
BANC PR D,Banc of California Inc ADR,은행,551010
SRL,Scully Royalty Ltd,투자은행 및 서비스,551020
EFC PR A,Ellington Financial Inc PRF,주택 및 상업용 리츠,601020
SMM,Salient Midstream & MLP Fund,다양한 금융서비스,555010
PNF,PIMCO New York Municipal Income Fund,다양한 금융서비스,555010
EIC,Eagle Point Income Company Inc,다양한 금융서비스,555010
NINE,Nine Energy Service Inc,오일 및 가스 장비 및 서비스,501030
RSF,RiverNorth Specialty Finance Corp,다양한 금융서비스,555010
AFI,Armstrong Flooring Inc,주택건설,532030
EDI,Stone Harbor Emerging Markets Total Income Fund,다양한 금융서비스,555010
REXR PR A,Rexford Industrial Realty Inc PRF,주택 및 상업용 리츠,601020
MITT PR B,AG Mortgage Investment Trust Inc PRF,주택 및 상업용 리츠,601020
MITT PR C,AG Mortgage Investment Trust Inc PRF,주택 및 상업용 리츠,601020
DCP PR C,DCP Midstream LP PRF,오일 및 가스 장비 및 서비스,501030
CXH,MFS Investment Grade Municipal Trust,다양한 금융서비스,555010
BSE,BlackRock New York Municipal Income Quality Trust,다양한 금융서비스,555010
LUB,Luby's Inc,호텔 및 엔터테인먼트,533010
NREF,Nexpoint Real Estate Finance Inc,부동산 운영 관리,601010
RLH,Red Lion Hotels Corp,호텔 및 엔터테인먼트,533010
VLT,Invesco Van Kampen High Income Trust II,다양한 금융서비스,555010
FTAI PR B,Fortress Transportation and Infrastructure Investors LLC PRF,은행,551010
BHR PR B,Braemar Hotels & Resorts Inc Convertible Preference Shares Series B,주택 및 상업용 리츠,601020
BML PR G,Bank of America Corp ADR,은행,551010
ARC,ARC Document Solutions Inc,전문 및 상업 서비스,522030
PEI PR C,Pennsylvania Real Estate Investment Trust PRF,주택 및 상업용 리츠,601020
NMS,Nuveen Minnesota Quality Municipal Income Fund,다양한 금융서비스,555010
AGM PR E,Federal Agricultural Mortgage Corp PRF,은행,551010
DVD,Dover Motorsports Inc,호텔 및 엔터테인먼트,533010
PGZ,Principal Real Estate Income Fund,다양한 금융서비스,555010
NHA,Nuveen Municipal 2021 Target Term Fund,다양한 금융서비스,555010
CUBI PR F,Customers Bancorp Inc PRF,은행,551010
FET,Forum Energy Technologies Inc,오일 및 가스 장비 및 서비스,501030
GAB PR J,Gabelli Equity Trust Inc PRF,다양한 금융서비스,555010
CLNY PR G,Colony Capital Inc PRF,주택 및 상업용 리츠,601020
EXPR,Express Inc,전문품 상점,534030
LEE,Lee Enterprises Inc,미디어 및 출판,533020
TPZ,Tortoise Power and Energy Infrastructure Fund Inc,다양한 금융서비스,555010
EDN,Empresa Distribuidora y Comercializadora Norte SA ADR,전기 유틸리티,591010
TRTN PR A,Triton International Ltd PRF,전문 및 상업 서비스,522030
LFT,Lument Finance Trust Inc,주택 및 상업용 리츠,601020
AMPY,Amplify Energy Corp,오일 및 가스,501020
FHN PR B,First Horizon Corp (Tennessee) ADR,은행,551010
CHRA,Charah Solutions Inc,전문 및 상업 서비스,522030
GLOP PR B,GasLog Partners LP PRF,오일 및 가스 장비 및 서비스,501030
STAR PR G,iStar Inc PRF,주택 및 상업용 리츠,601020
AGM PR C,Federal Agricultural Mortgage Corp PRF,은행,551010
REXR PR C,Rexford Industrial Realty Inc PRF,주택 및 상업용 리츠,601020
JMP,JMP Group LLC,투자은행 및 서비스,551020
GER,Goldman Sachs MLP and Energy Renaissance Fund,다양한 금융서비스,555010
EEA,European Equity Fund Inc,다양한 금융서비스,555010
IHTA,Invesco High Income 2024 Target Term Fund,다양한 금융서비스,555010
REXR PR B,Rexford Industrial Realty Inc PRF,주택 및 상업용 리츠,601020
LAIX,LAIX Inc ADR,소프트웨어 및 IT서비스,572010
JHAA,Nuveen Corporate Income 2023 Target Term Fund,다양한 금융서비스,555010
TNP PR D,Tsakos Energy Navigation Ltd PRF,오일 및 가스 장비 및 서비스,501030
STAG PR C,STAG Industrial Inc PRF,주택 및 상업용 리츠,601020
MFD,Macquarie/First Trust Global Infrastructure/Utilities Dividend & Income Fund,다양한 금융서비스,555010
SMHI,SEACOR Marine Holdings Inc,오일 및 가스 장비 및 서비스,501030
HT PR E,Hersha Hospitality Trust PRF,주택 및 상업용 리츠,601020
GNL PR B,Global Net Lease Inc PRF,주택 및 상업용 리츠,601020
RNGR,Ranger Energy Services Inc Class A,오일 및 가스 장비 및 서비스,501030
DYFN,Angel Oak Dynamic Financial Strategies Inc Trm Tr,,
DDF,Delaware Investments Dividend and Income Fund Inc,투자은행 및 서비스,551020
FEO,First Trust/Aberdeen Emerging Opportunity Fund,다양한 금융서비스,555010
BBW,Build-A-Bear Workshop Inc,전문품 상점,534030
TWO PR D,Two Harbors Investment Corp PRF,주택 및 상업용 리츠,601020
SBOW,SilverBow Resources Inc,오일 및 가스,501020
BFS PR D,Saul Centers Inc ADR,주택 및 상업용 리츠,601020
BFY,BlackRock New York Municipal Income Trust II,다양한 금융서비스,555010
SHO PR F,Sunstone Hotel Investors Inc PRF,주택 및 상업용 리츠,601020
GAB PR G,Gabelli Equity Trust Inc PRF,다양한 금융서비스,555010
INN PR D,Summit Hotel Properties Inc PRF,주택 및 상업용 리츠,601020
RYB,RYB Education Inc ADR,교육서비스,631010
GLOP PR C,GasLog Partners LP PRF,오일 및 가스 장비 및 서비스,501030
MZA,Blackrock Muniyield Arizona Fund Inc,다양한 금융서비스,555010
MH PR C,Maiden Holdings Ltd PRF,보험,553010
GLP PR A,Global Partners LP PRF,오일 및 가스,501020
MIE,Cohen & Steers MLP Income & Energy Opportunity Fund,다양한 금융서비스,555010
DLNG PR A,Dynagas LNG Partners LP Unit Series A,오일 및 가스 장비 및 서비스,501030
DX PR B,Dynex Capital Inc PRF,주택 및 상업용 리츠,601020
CHMI PR A,Cherry Hill Mortgage Investment Corp PRF,주택 및 상업용 리츠,601020
GMRE PR A,Global Medical REIT Inc PRF,주택 및 상업용 리츠,601020
WPG PR H,Washington Prime Group Inc PRF,주택 및 상업용 리츠,601020
FTAI PR A,Fortress Transportation and Infrastructure Investors LLC PRF,은행,551010
AHT PR G,Ashford Hospitality Trust Inc PRF,주택 및 상업용 리츠,601020
SB PR D,Safe Bulkers Inc PRF,화물 및 물류 서비스,524050
ASB PR C,Associated Banc-Corp ADR,은행,551010
JMM,Nuveen Multi-Market Income Fund Inc,다양한 금융서비스,555010
SMLP,Summit Midstream Partners LP Unit,오일 및 가스 장비 및 서비스,501030
MAA PR I,Mid-America Apartment Communities Inc PRF,주택 및 상업용 리츠,601020
IRR,Voya Natural Resources Equity Income Fund,다양한 금융서비스,555010
DSX PR B,Diana Shipping Inc PRF,화물 및 물류 서비스,524050
BPT,BP Prudhoe Bay Royalty Trust Unit,오일 및 가스,501020
MH PR D,Maiden Holdings Ltd PRF,보험,553010
MH PR A,Maiden Holdings Ltd PRF,보험,553010
EGF,BlackRock Enhanced Government Fund Inc,다양한 금융서비스,555010
NNA,Navios Maritime Acquisition Corp,화물 및 물류 서비스,524050
JP,Jupai Holdings Ltd ADR,투자은행 및 서비스,551020
HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund,다양한 금융서비스,555010
NM,Navios Maritime Holdings Inc,운송 인프라,524070
WPG PR I,Washington Prime Group Inc PRF,주택 및 상업용 리츠,601020
CTA PR A,E I Du Pont De Nemours and Co PRF,복합 기업,544010
PEI PR D,Pennsylvania Real Estate Investment Trust PRF,주택 및 상업용 리츠,601020
JT,Jianpu Technology Inc ADR,소프트웨어 및 IT서비스,572010
PHX,PHX Minerals Inc Class A,오일 및 가스,501020
SPE PR B,Special Opportunities Fund Inc PRF,다양한 금융서비스,555010
AXR,AMREP Corp,부동산 운영 관리,601010
HT PR C,Hersha Hospitality Trust PRF,주택 및 상업용 리츠,601020
CUBI PR C,Customers Bancorp Inc PRF,은행,551010
CUBI PR E,Customers Bancorp Inc PRF,은행,551010
FMY,First Trust Mortgage Income Fund,다양한 금융서비스,555010
FHN PR C,First Horizon Corp (Tennessee) ADR,은행,551010
CAI PR A,CAI International Inc PRF,화물 및 물류 서비스,524050
SPG PR J,Simon Property Group Inc PRF,주택 및 상업용 리츠,601020
IRL,New Ireland Fund Inc,다양한 금융서비스,555010
NXN,Nuveen New York Select Tax Free Income Portfolio,다양한 금융서비스,555010
SRV,Cushing MLP & Infrastructure Total Return Fund,다양한 금융서비스,555010
OPP PR A,Rivernorth/Doubleline Strategic Opportunity Fund Inc PRF,다양한 금융서비스,555010
GDV PR H,Gabelli Dividend & Income Trust PRF,다양한 금융서비스,555010
CEN,Center Coast Brookfield MLP & Energy Infrastructure Fund,다양한 금융서비스,555010
ATV,Acorn International Inc ADR,전문품 상점,534030
AHT PR I,Ashford Hospitality Trust Inc PRF,주택 및 상업용 리츠,601020
GGT PR G,Gabelli Multimedia Trust Inc PRF,다양한 금융서비스,555010
GGT PR E,Gabelli Multimedia Trust Inc PRF,다양한 금융서비스,555010
GUT PR C,Gabelli Utility Trust PRF,다양한 금융서비스,555010
FMO,Fiduciary/Claymore Energy Infrastructure Fund,다양한 금융서비스,555010
KTN,Credit Enhanced Corts Trust For Aon Capital A PRF,은행,551010
CRT,Cross Timbers Royalty Trust Unit,오일 및 가스,501020
NCB,Nuveen California Municipal Value Fund 2,다양한 금융서비스,555010
PYN,Pimco New York Municipal Income Fund III,다양한 금융서비스,555010
CAI PR B,CAI International Inc PRF,화물 및 물류 서비스,524050
FEDU,Four Seasons Education (Cayman) Inc ADR,교육서비스,631010
VOC,VOC Energy Trust Unit,오일 및 가스,501020
CMRE PR B,Costamare Inc PRF,화물 및 물류 서비스,524050
PYS,PPLUS Trust Series RRD-1 PRF,투자은행 및 서비스,551020
UMH PR D,UMH Properties Inc PRF,주택 및 상업용 리츠,601020
SB PR C,Safe Bulkers Inc PRF,화물 및 물류 서비스,524050
PCF,High Income Securities Fund,다양한 금융서비스,555010
NREF PR A,Nexpoint Real Estate Finance Inc PRF,부동산 운영 관리,601010
NBR PR A,Nabors Industries Ltd Convertible Preference Shares Series A,오일 및 가스 장비 및 서비스,501030
CIF,MFS Intermediate High Income Fund,다양한 금융서비스,555010
TTP,Tortoise Pipeline & Energy Fund Inc,다양한 금융서비스,555010
ANH PR A,Anworth Mortgage Asset Corp PRF,주택 및 상업용 리츠,601020
SRG PR A,Seritage Growth Properties PRF,주택 및 상업용 리츠,601020
IO,ION Geophysical Corp,오일 및 가스 장비 및 서비스,501030
FGB,First Trust Specialty Finance and Financial Opportunities Fund,다양한 금융서비스,555010
MVO,MV Oil Trust Unit,오일 및 가스,501020
HVT.A,Haverty Furniture Companies Inc Class A,전문품 상점,534030
HPR,HighPoint Resources Corp,오일 및 가스,501020
AHT PR F,Ashford Hospitality Trust Inc PRF,주택 및 상업용 리츠,601020
DLNG PR B,Dynagas LNG Partners LP PRF,오일 및 가스 장비 및 서비스,501030
MFV,MFS Special Value Trust,다양한 금융서비스,555010
PEI PR B,Pennsylvania Real Estate Investment Trust PRF,주택 및 상업용 리츠,601020
TY PR,Tri-Continental Corp PRF,다양한 금융서비스,555010
RMPL PR,RiverNorth Specialty Finance Corp PRF,다양한 금융서비스,555010
GSL PR B,Global Ship Lease Inc ADR,화물 및 물류 서비스,524050
AHT PR H,Ashford Hospitality Trust Inc PRF,주택 및 상업용 리츠,601020
MITT PR A,AG Mortgage Investment Trust Inc PRF,주택 및 상업용 리츠,601020
AHC,A. H. Belo Corp Series A,미디어 및 출판,533020
CMS PR B,Consumers Energy Co PRF,전기 유틸리티,591010
CHMI PR B,Cherry Hill Mortgage Investment Corp PRF,주택 및 상업용 리츠,601020
ABR PR A,Arbor Realty Trust Inc PRF,주택 및 상업용 리츠,601020
CGA,China Green Agriculture Inc,화학,511010
IID,Voya International High Dividend Equity Income Fund,다양한 금융서비스,555010
PRT,PermRock Royalty Trust Unit,오일 및 가스,501020
ETI PR,Entergy Texas Inc PRF,전기 유틸리티,591010
JILL,J.Jill Inc,전문품 상점,534030
AAIC PR B,Arlington Asset Investment Corp PRF,투자은행 및 서비스,551020
CSU,Capital Senior Living Corp,헬스케어 업체 및 서비스,561020
OFG PR B,OFG Bancorp PRF,은행,551010
NYV,Nuveen New York Municipal Value Fund 2,다양한 금융서비스,555010
OFG PR A,OFG Bancorp PRF,은행,551010
PRIF PR C,Priority Income Fund Inc PRF,다양한 금융서비스,555010
CDR PR B,Cedar Realty Trust Inc PRF,주택 및 상업용 리츠,601020
PRIF PR A,Priority Income Fund Inc PRF,다양한 금융서비스,555010
KTH,Structured Products Corp Corts Tr for Peco Energy Cap Tr III PRF,다양한 금융서비스,555010
PVL,Permianville Royalty Trust Unit,오일 및 가스,501020
PYT,PPLUS Trust Series GSC-2 PRF,다양한 금융서비스,555010
CELP,Cypress Environmental Partners LP Unit,오일 및 가스 장비 및 서비스,501030
NOM,Nuveen Missouri Quality Municipal Income Fund,다양한 금융서비스,555010
NRT,North European Oil Royalty Trust Unit,오일 및 가스,501020
GUT PR A,Gabelli Utility Trust PRF,다양한 금융서비스,555010
BZM,BlackRock Maryland Municipal Bond Trust,다양한 금융서비스,555010
ABR PR B,Arbor Realty Trust Inc PRF,주택 및 상업용 리츠,601020
GSLD,Global Ship Lease Inc PRF,화물 및 물류 서비스,524050
MHE,Blackrock Massachusetts Tax-Exempt Trust,다양한 금융서비스,555010
SCX,L S Starrett Co Class A,"건설장비 및 대형차, 기차, 배",521020
MDLY,Medley Management Inc Class A,투자은행 및 서비스,551020
GGZ PR A,Gabelli Global Small and Mid Cap Value Trust PRF,다양한 금융서비스,555010
GNT PR A,Gamco Natural Resources Gold & Income Trust PRF,다양한 금융서비스,555010
BHR PR D,Braemar Hotels & Resorts Inc PRF,주택 및 상업용 리츠,601020
ALTG PR A,Alta Equipment Group Inc ADR,"건설장비 및 대형차, 기차, 배",521020
ENJ,Entergy New Orleans LLC PRF,전기 유틸리티,591010
ECCB,Eagle Point Credit Company Inc PRF,다양한 금융서비스,555010
AHT PR D,Ashford Hospitality Trust Inc PRF,주택 및 상업용 리츠,601020
JBK,Goldman Sachs Capital I Securities-Backed Series 2004-6 Trust PRF,은행,551010
NDP,Tortoise Energy Independence Fund Inc,다양한 금융서비스,555010
PRIF PR F,Priority Income Fund Inc PRF,다양한 금융서비스,555010
NGL PR C,NGL Energy Partners LP Unit Class C,오일 및 가스,501020
BHV,BlackRock Virginia Municipal Bond Trust,다양한 금융서비스,555010
ICD,Independence Contract Drilling Inc,오일 및 가스 장비 및 서비스,501030
AAIC PR C,Arlington Asset Investment Corp PRF,투자은행 및 서비스,551020
DS PR B,Drive Shack Inc PRF,호텔 및 엔터테인먼트,533010
CUBI PR D,Customers Bancorp Inc PRF,은행,551010
OFG PR D,OFG Bancorp PRF,은행,551010
PRIF PR B,Priority Income Fund Inc PRF,다양한 금융서비스,555010
PRIF PR E,Priority Income Fund Inc PRF,다양한 금융서비스,555010
ABR PR C,Arbor Realty Trust Inc PRF,주택 및 상업용 리츠,601020
RY PR T,Royal Bank of Canada ADR,은행,551010
EQS,EQUUS Total Return Inc,다양한 금융서비스,555010
NJV,Nuveen New Jersey Municipal Value Fund,다양한 금융서비스,555010
GNE PR A,Genie Energy Ltd PRF,복합 유틸리티,591040
IIPR PR A,Innovative Industrial Properties Inc PRF,주택 및 상업용 리츠,601020
ANH PR B,Anworth Mortgage Asset Corp Convertible Preference Shares Series B,주택 및 상업용 리츠,601020
PRIF PR D,Priority Income Fund Inc PRF,다양한 금융서비스,555010
MXE,Mexico Equity and Income Fund Inc,다양한 금융서비스,555010
GJP,STRATS SM Trust for Dominion Resources Inc Securities Series 2005-6 PRF,다양한 금융서비스,555010
NPN,Nuveen Pennsylvania Municipal Value Fund,다양한 금융서비스,555010
ARGO PR A,Argo Group International Holdings Ltd ADR,보험,553010
DSE,Duff & Phelps Select Mlp and Midstream Energy Fund Inc,다양한 금융서비스,555010
GJH,Strats Trust US Cellular PRF,다양한 금융서비스,555010
ANH PR C,Anworth Mortgage Asset Corp PRF,주택 및 상업용 리츠,601020
DS PR D,Drive Shack Inc PRF,호텔 및 엔터테인먼트,533010
NM PR H,Navios Maritime Holdings Inc ADR,운송 인프라,524070
HL PR B,Hecla Mining Co Convertible Preference Shares Series B,메탈&마이닝,512010
